"title","X","sort","date","genre","genre.2","Genre.3","pilot","X1x01","int.ext.ratio","int.ext.weighted","int.percent","int.0.0","int.0.0~0.25","int.0.25~0.50","int.0.50~0.75","int.0.75~1.0","int.1.0","dom.0.0","dom.0.0~0.25","dom.0.25~0.50","dom.0.50~0.75","dom.0.75~1.0","dom.1.0","work.0.0","work.0.0~0.25","work.0.25~0.50","work.0.50~0.75","work.0.75~1.0","work.1.0"
"608","South_Park_2x02_-_Cartman's_Mom_Is_Still_A_Dirty_Slut"," 608"," 617","2002","comedy","","","n","n"," 1.4090909","5.125424e+00","0.5849057",1,0.57,0.79,0.5,0.45,0,0,0.36,0.44,0.23,0.27,1,1,0.64,0.56,0.77,0.73,1
"609","South_Park_2x03_-_Chickenlover"," 609"," 618","2002","comedy","","","n","n"," 0.4583333","4.168067e-01","0.3142857",0,0.33,0.56,0.22,0.12,0,0,0,0,0,0.12,0,1,1,1,1,0.88,1
"610","South_Park_2x04_-_Ike's_Wee_Wee"," 610"," 619","2002","comedy","","","n","n"," 0.6666667","9.085366e-01","0.4000000",0,0.4,0.3,0.3,0.6,0,0,0.11,0.5,0.43,0.5,0,1,0.89,0.5,0.57,0.5,1
"611","South_Park_2x05_-_Conjoined_Fetus_Lady"," 611"," 620","2003","comedy","","","n","n"," 1.3571429","6.247788e+00","0.5757576",1,0.67,0.56,0.56,0.5,0,0,0.5,0.57,0,0,0,1,0.5,0.43,1,1,1
"612","South_Park_2x06_-_The_Mexican_Staring_Frog_Of_Southern_Sri_Lanka"," 612"," 621","2003","comedy","","","n","n"," 0.5714286","1.197701e+00","0.3636364",1,0.22,0.56,0.22,0.5,0,0,0,0.2,0,0,0,0,1,0.8,1,1,1
"613","South_Park_2x07_-_City_On_The_Edge_Of_Forever"," 613"," 622","2003","comedy","","","n","n"," 1.5555556","2.375856e+00","0.6086957",0,0.45,0.61,0.56,0.82,1,0,0,0.3,0,0.4,1,1,1,0.7,1,0.6,0
"614","South_Park_2x08_-_Summer_Sucks"," 614"," 623","2003","comedy","","","n","n"," 0.4411765","6.449327e-01","0.3061224",0,0.36,0.23,0.31,0.36,0,0,0,0.2,0,0,0,1,1,0.8,1,1,1
"615","Southland_1x01_-_Pilot"," 615"," 710","2003","crime","drama","","y","y"," 0.9743590","7.070294e-01","0.4935065",0,0.38,0.55,0.5,0.61,1,0,0.5,0.31,0.36,0.62,0,1,0.5,0.69,0.64,0.38,1
"616","Southland_4x01_-_Wednesday"," 616"," 711","2003","crime","drama","","n","n"," 1.3157895","1.317481e+00","0.5681818",1,0.64,0.5,0.42,0.67,0,0,0.56,0.33,0.8,0.4,0,0,0.44,0.67,0.2,0.6,0
"617","Southland_4x02_-_Underwater"," 617"," 712","2003","crime","drama","","n","n"," 0.4782609","3.551586e-01","0.3235294",0,0.46,0.27,0.3,0.38,0,0,0.57,0.4,0.88,0,0,1,0.43,0.6,0.12,1,1
"618","Spartacus_1x01_-_The_Red_Serpent"," 618"," 713","2003","action","","","n","y"," 0.4166667","3.419031e-01","0.2941176",0,0.4,0.4,0.33,0,0,0,1,0,1,0,0,0,0,1,0,1,1
"619","Spartacus_1x02_-_Sacramentum_Gladiatorum"," 619"," 714","2003","action","","","n","n"," 1.0000000","1.391572e+00","0.5000000",1,0.38,0.5,0.62,0.5,0,0,0.5,0.4,0.33,0.33,0,0,0.5,0.6,0.67,0.67,0
"620","Spartacus_1x03_-_Legends"," 620"," 715","2003","action","","","n","n"," 2.1111111","1.496396e+00","0.6785714",1,0.57,0.57,0.86,0.71,0,0,0.33,0.67,1,0.14,0,1,0.67,0.33,0,0.86,1
"621","Spartacus_1x04_-_The_Thing_in_the_Pit"," 621"," 716","2004","action","","","n","n"," 3.6666667","3.419569e+00","0.7857143",0,0.71,0.71,1,0.71,1,0,0.67,0.67,0.5,0.33,0,0,0.33,0.33,0.5,0.67,1
"622","Spartacus_1x05_-_Shadow_Games"," 622"," 717","2004","action","","","n","n"," 1.5714286","2.035409e+00","0.6111111",0,0.67,0.78,0.22,0.78,1,0,0.8,0.5,0,0.5,0,0,0.2,0.5,1,0.5,1
"623","Spartacus_1x06_-_Delicate_Things"," 623"," 718","2004","action","","","n","n"," 1.5263158","2.068051e+00","0.6041667",0,0.5,0.33,0.92,0.67,1,0,0.29,0.11,0.67,0.43,0,0,0.71,0.89,0.33,0.57,1
"624","Spartacus_1x07_-_Great_and_Unfortunate_Things"," 624"," 719","2004","action","","","n","n"," 6.7500000","6.294461e+00","0.8709677",1,0.88,0.88,0.88,0.86,1,1,0.17,0.5,0.33,0.17,0,1,0.83,0.5,0.67,0.83,1
"625","Spartacus_1x08_-_Mark_of_the_Brotherhood"," 625"," 720","2004","action","","","n","n"," 3.5000000","2.219334e+00","0.7777778",0,0.71,0.56,1,0.83,1,0,1,0.25,0.8,0.75,1,1,0,0.75,0.2,0.25,0
"626","Spartacus_1x09_-_Whore"," 626"," 721","2004","action","","","n","n"," 4.0000000","2.715076e+00","0.8000000",0,0.88,0.62,0.88,0.83,1,0,0.71,0.83,0.5,1,0,0,0.29,0.17,0.5,0,0
"627","Spartacus_1x10_-_Party_Favors"," 627"," 722","2004","action","","","n","n"," 4.2000000","2.943182e+00","0.8076923",1,0.75,0.86,0.86,0.8,1,0,1,1,1,0.6,1,1,0,0,0,0.4,0
"628","Spartacus_1x11_-_Old_Wounds"," 628"," 723","2004","action","","","n","n"," 2.0000000","1.489182e+00","0.6666667",1,0.6,0.8,0.5,0.78,1,0,1,0.17,0,0.43,0,1,0,0.83,1,0.57,1
"629","Spartacus_1x12_-_Revelations"," 629"," 724","2004","action","","","n","n"," 3.0000000","2.702817e+00","0.7500000",0,0.57,0.86,0.71,0.86,0,0,0.14,1,0.86,1,0,1,0.86,0,0.14,0,0
"630","Spartacus_1x13_-_Kill_Them_All"," 630"," 725","2004","action","","","n","n"," 1.7692308","1.413732e+00","0.6388889",0,0.56,0.56,0.67,0.78,1,0,0.33,0.75,0.71,0.83,1,0,0.67,0.25,0.29,0.17,0
"631","Spartacus_2x01_-_Past_Transgressions"," 631"," 726","2005","action","","","n","n"," 1.6000000","7.217742e-01","0.6153846",1,0.57,0.57,0.57,0.8,1,1,0.4,0.67,0.25,1,1,0,0.6,0.33,0.75,0,0
"632","Spartacus_2x02_-_Missio"," 632"," 727","2005","action","","","n","n"," 0.8947368","9.192635e-01","0.4722222",0,0.33,0.44,0.56,0.56,0,0,0.4,0.33,0.83,1,0,1,0.6,0.67,0.17,0,0
"633","Spartacus_2x03_-_Paterfamilias"," 633"," 728","2014","action","","","n","n"," 1.0833333","8.532805e-01","0.5200000",0,0.71,0.57,0.43,0.33,0,0,0.67,0.75,0.33,0.5,0,0,0.33,0.25,0.67,0.5,0
"634","Spartacus_2x04_-_Beneath_The_Mask"," 634"," 729","2005","action","","","n","n"," 3.1666667","2.802667e+00","0.7600000",0,0.57,0.86,1,0.5,1,0,0.67,0.75,0.86,0.2,1,1,0.33,0.25,0.14,0.8,1
"635","Spartacus_2x05_-_Reckoning"," 635"," 730","2014","action","","","n","n"," 2.4545455","1.280844e+00","0.7105263",1,0.6,0.6,0.7,1,1,0,0.71,0.75,0.67,0.86,1,0,0.29,0.25,0.33,0.14,0
"636","Spartacus_2x06_-_The_Bitter_End"," 636"," 731","1989","action","","","n","n"," 2.2857143","1.245985e+00","0.6956522",1,0.83,0.83,0.67,0.4,0,1,0.5,0.2,0.17,0.25,0,0,0.5,0.8,0.83,0.75,0
"637","Spooks_1x01"," 637"," 732","1989","crime","drama","","n","y"," 2.0588235","3.998190e+00","0.6730769",1,0.76,0.64,0.72,0.5,1,1,0.65,0.62,0.44,0.5,0,1,0.35,0.38,0.56,0.5,0
"638","Spooks_1x02"," 638"," 733","1989","crime","drama","","n","n"," 2.6562500","4.437252e+00","0.7264957",0,0.69,0.81,0.78,0.55,1,1,0.63,0.52,0.62,0.54,0,0,0.37,0.48,0.38,0.46,1
"639","Spooks_1x03"," 639"," 734","1989","crime","drama","","n","n"," 3.1176471","3.086629e+00","0.7571429",0,0.58,0.84,0.82,0.7,1,0,0.37,0.44,0.34,0.44,1,1,0.63,0.56,0.66,0.56,0
"640","Spooks_1x04"," 640"," 735","1989","crime","drama","","n","n"," 3.2142857","4.135622e+00","0.7627119",0,0.71,0.73,0.69,0.89,1,0,0.62,0.74,0.59,0.48,1,0,0.38,0.26,0.41,0.52,0
"641","Spooks_1x05"," 641"," 736","1989","crime","drama","","n","n"," 3.3333333","3.198638e+00","0.7692308",0,0.74,0.7,0.78,0.83,1,0,0.33,0.64,0.47,0.62,1,0,0.67,0.36,0.53,0.38,0
"642","Spooks_1x06"," 642"," 737","1989","crime","drama","","n","n"," 2.1250000","3.139623e+00","0.6800000",0,0.85,0.75,0.55,0.53,0,1,0.65,0.44,0.55,0.69,1,0,0.35,0.56,0.45,0.31,0
"643","Spooks_2x01"," 643"," 738","1989","crime","drama","","n","n"," 4.1000000","7.477854e+00","0.8039216",1,0.88,0.74,0.81,0.74,0,1,0.51,0.58,0.62,0.58,1,1,0.49,0.42,0.38,0.42,0
"644","Spooks_2x02"," 644"," 739","1989","crime","drama","","n","n"," 1.4864865","2.987189e+00","0.5978261",0,0.6,0.67,0.5,0.62,1,0,0.26,0.52,0.56,0.56,1,0,0.74,0.48,0.44,0.44,1
"645","Spooks_2x03"," 645"," 740","1990","crime","drama","","n","n"," 4.0689655","6.249101e+00","0.8027211",1,0.87,0.79,0.68,0.82,0,0,0.35,0.1,0.31,0.71,0,0,0.65,0.9,0.69,0.29,1
"646","Spooks_2x04"," 646"," 741","1990","crime","drama","","n","n"," 3.1538462","3.746033e+00","0.7592593",0,0.75,0.75,0.89,0.64,1,0,0.42,0.59,0.38,0.61,0,0,0.58,0.41,0.62,0.39,0
"647","Spooks_2x05"," 647"," 742","1990","crime","drama","","n","n"," 7.4000000","4.060531e+01","0.8809524",0,0.58,1,1,0.9,1,0,0.45,0.5,0.5,0.53,1,0,0.55,0.5,0.5,0.47,1
"648","Spooks_2x06"," 648"," 743","1990","crime","drama","","n","n"," 3.1818182","5.161742e+00","0.7608696",0,0.7,0.74,0.78,0.83,1,0,0.5,0.58,0.45,0.52,1,0,0.5,0.42,0.55,0.48,0
"649","Spooks_2x07"," 649"," 744","1990","crime","drama","","n","n"," 8.7777778","1.482493e+01","0.8977273",0,0.77,0.96,0.84,0.81,0,1,0.67,0.51,0.53,0.12,1,0,0.33,0.49,0.47,0.88,0
"650","Spooks_2x08"," 650"," 745","1987","crime","drama","","n","n"," 3.6500000","3.683912e+00","0.7849462",1,0.83,0.85,0.71,0.7,1,0,0.37,0.43,0.29,0.33,1,1,0.63,0.57,0.71,0.67,1
"651","Spooks_2x09"," 651"," 746","1987","crime","drama","","n","n"," 4.0952381","5.731801e+00","0.8037383",0,0.63,0.85,0.85,0.85,1,0,0.54,0.43,0.62,0.62,1,0,0.46,0.57,0.38,0.38,0
"652","Spooks_2x10"," 652"," 747","1987","crime","drama","","n","n"," 1.5882353","3.159784e+00","0.6136364",0,0.48,0.67,0.57,0.75,0,0,0.48,0.55,0.27,0.65,0,0,0.52,0.45,0.73,0.35,0
"653","Spooks_3x01"," 653"," 748","1987","crime","drama","","n","n"," 3.5600000","5.817411e+00","0.7807018",0,0.69,0.7,0.77,0.96,1,0,0.29,0.52,0.44,0.07,0,0,0.71,0.48,0.56,0.93,1
"654","Spooks_3x02"," 654"," 749","1987","crime","drama","","n","n"," 2.8695652","4.311657e+00","0.7415730",0,0.74,0.74,0.78,0.68,0,0,0.5,0.59,0.59,0.43,0,0,0.5,0.41,0.41,0.57,0
"655","Spooks_3x03"," 655"," 750","1987","crime","drama","","n","n"," 1.9302326","1.927325e+00","0.6587302",0,0.85,0.75,0.52,0.47,0,1,0.45,0.51,0.34,0.38,1,0,0.55,0.49,0.66,0.62,1
"656","Spooks_3x04"," 656"," 751","1987","crime","drama","","n","n"," 3.0000000","3.815674e+00","0.7500000",1,0.79,0.79,0.74,0.68,1,0,0.29,0.4,0.5,0.38,1,1,0.71,0.6,0.5,0.62,1
"657","Spooks_3x05"," 657"," 752","1987","crime","drama","","n","n"," 3.4761905","8.233127e+00","0.7765957",0,0.88,0.54,0.88,0.78,1,1,0.68,0.32,0.62,0.71,1,0,0.32,0.68,0.38,0.29,0
"658","Spooks_3x06"," 658"," 753","1987","crime","drama","","n","n"," 7.5000000","5.770618e+01","0.8823529",1,0.77,0.91,0.95,0.89,1,1,0.1,0.31,0.29,0.42,0,1,0.9,0.69,0.71,0.58,0
"659","Spooks_3x07"," 659"," 754","1989","crime","drama","","n","n"," 2.8076923","7.275111e+00","0.7373737",1,0.84,0.6,0.88,0.62,1,0,0.55,0.14,0.55,0.75,1,1,0.45,0.86,0.45,0.25,0
"660","Spooks_3x08"," 660"," 755","1989","crime","drama","","n","n"," 6.0000000","1.789924e+01","0.8571429",1,0.77,0.79,0.93,0.92,1,0,0.52,0.4,0.41,0.37,1,0,0.48,0.6,0.59,0.63,1
"661","Spooks_3x09"," 661"," 756","1989","crime","drama","","n","n"," 5.7777778","6.117943e+00","0.8524590",1,0.94,0.87,0.88,0.73,1,1,0.54,0.46,0.56,0.4,1,1,0.46,0.54,0.44,0.6,0
"662","Spooks_3x10"," 662"," 757","1989","crime","drama","","n","n"," 3.9375000","2.891889e+00","0.7974684",0,0.85,0.68,0.9,0.76,0,0,0.6,0.42,0.62,0.5,0,0,0.4,0.58,0.38,0.5,0
"663","Spooks_4x07"," 663"," 758","1989","crime","drama","","n","n"," 2.8048780","4.439532e+00","0.7371795",1,0.72,0.87,0.77,0.59,1,0,0.5,0.15,0.53,0.48,1,1,0.5,0.85,0.47,0.52,1
"664","Spooks_6x01"," 664"," 759","1989","crime","drama","","n","n"," 2.6969697","7.052522e+00","0.7295082",1,0.74,0.74,0.71,0.7,0,0,0.34,0.33,0.57,0.5,0,1,0.66,0.67,0.43,0.5,0
"665","Stalker_1x01_-_Pilot"," 665"," 760","1989","horror","drama","","y","y"," 2.7777778","2.917576e+00","0.7352941",0,0.65,0.65,0.94,0.71,1,0,0.31,0.78,0.15,0.4,1,0,0.69,0.22,0.85,0.6,0
"666","Stalkers_1x01_-_Pilot"," 666"," 761","1989","crime","drama","","y","y"," 5.5555556","5.849075e+00","0.8474576",0,0.91,0.96,0.75,0.65,1,0,0.45,0.44,0.61,0.27,0,0,0.55,0.56,0.39,0.73,1
"667","Star_Crossed_1x01_-_Pilot"," 667"," 762","1989","sci-fi","action","","y","y"," 1.6296296","9.992580e-01","0.6197183",0,0.64,0.73,0.55,0.79,1,0,0.43,0.14,0.47,0.53,1,0,0.57,0.86,0.53,0.47,0
"668","Star_Trek_-_The_Next_Generation_149_-_The_Ensigns_of_Command"," 668"," 810","1989","sci-fi","action","","n","n"," 1.3750000","1.019942e+00","0.5789474",0,0.5,0.5,0.8,0.5,0,0,0,0,0.67,0,0,1,1,1,0.33,1,0
"669","Star_Trek_-_The_Next_Generation_150_-_Evolution"," 669"," 811","1989","sci-fi","action","","n","n"," 6.0000000","1.261613e+01","0.8571429",0,0.78,1,0.83,0.76,1,0,0,0,0.25,0,0,1,1,1,0.75,1,1
"670","Star_Trek_-_The_Next_Generation_151_-_The_Survivors"," 670"," 812","1989","sci-fi","action","","n","n"," 1.4736842","3.509004e+00","0.5957447",0,0.75,0.58,0.58,0.45,1,0,0.5,0.4,0.43,0.14,1,1,0.5,0.6,0.57,0.86,0
"671","Star_Trek_-_The_Next_Generation_152_-_Who_Watches_the_Watchers"," 671"," 813","1989","sci-fi","action","","n","n"," 1.0370370","2.144237e+00","0.5090909",0,0.6,0.57,0.7,0.71,1,0,0,0,0,0,0,1,1,1,1,1,0
"672","Star_Trek_-_The_Next_Generation_153_-_The_Bonding"," 672"," 814","2014","sci-fi","action","","n","n","10.6000000","1.327018e+01","0.9137931",0,0.87,0.93,0.93,0.92,1,0,0.22,0.57,0.8,0.4,1,1,0.78,0.43,0.2,0.6,0
"673","Star_Trek_-_The_Next_Generation_154_-_Booby_Trap"," 673"," 815","2011","sci-fi","action","","n","n"," 3.4666667","7.964948e+00","0.7761194",0,0.88,0.82,0.82,0.56,1,0,0,0,0,0,0,0,1,1,1,1,1
"674","Star_Trek_-_The_Next_Generation_155_-_The_Enemy"," 674"," 816","2011","sci-fi","action","","n","n"," 2.5000000","3.696231e+00","0.7142857",0,0.82,0.55,0.82,0.67,1,0,0,0,0.33,NA,0,0,1,1,0.67,NA,0
"675","Star_Trek_-_The_Next_Generation_156_-_The_Price"," 675"," 817","2011","sci-fi","action","","n","n"," 3.2500000","3.863462e+01","0.7647059",1,0.85,0.69,0.69,0.83,1,0,0.36,0,0.33,0.4,1,0,0.64,1,0.67,0.6,0
"676","Star_Trek_-_The_Next_Generation_157_-_The_Vengeance_Factor"," 676"," 818","2011","sci-fi","action","","n","n"," 1.3636364","3.334099e+00","0.5769231",1,0.57,0.29,0.57,1,1,0,0.2,0,0.2,0,0,0,0.8,1,0.8,1,0
"677","Star_Trek_-_The_Next_Generation_158_-_The_Defector"," 677"," 819","2012","sci-fi","action","","n","n"," 2.7142857","6.356343e+00","0.7307692",0,0.69,0.85,0.77,0.62,1,0,0.14,0.2,0.1,0.17,0,1,0.86,0.8,0.9,0.83,0
"678","Star_Trek_-_The_Next_Generation_159_-_The_Hunted"," 678"," 820","2013","sci-fi","action","","n","n"," 6.8888889","6.334646e+00","0.8732394",0,0.72,0.94,1,0.82,1,0,0,0,0,0,0,0,1,1,1,1,0
"679","Star_Trek_-_The_Next_Generation_160_-_The_High_Ground"," 679"," 821","2005","sci-fi","action","","n","n"," 4.1111111","4.256757e+00","0.8043478",0,0.75,0.83,0.92,0.7,1,0,0,0,0,0,0,1,1,1,1,1,0
"680","Star_Trek_-_The_Next_Generation_161_-_Deja_Q"," 680"," 822","2014","sci-fi","action","","n","n"," 3.9166667","1.013710e+01","0.7966102",0,0.8,0.93,0.73,0.71,1,0,0,0,0,0,0,1,1,1,1,1,0
"681","Star_Trek_-_The_Next_Generation_162_-_A_Matter_of_Perspective"," 681"," 823","2014","sci-fi","action","","n","n"," 6.8000000","4.449495e+01","0.8717949",1,0.7,0.9,1,0.89,1,0,0,0.33,0.27,0.12,0,1,1,0.67,0.73,0.88,1
"682","Star_Trek_-_The_Next_Generation_1x01-102_-_Encounter_at_Farpoint"," 682"," 763","2008","sci-fi","action","","n","y"," 1.8974359","4.930411e+00","0.6548673",0,0.69,0.63,0.57,0.79,1,0,0.08,0.14,0,0.18,0,0,0.92,0.86,1,0.82,1
"683","Star_Trek_-_The_Next_Generation_1x03_-_The_Naked_Now"," 683"," 764","2011","sci-fi","action","","n","n"," 4.3750000","1.130040e+01","0.8139535",0,0.91,0.86,0.82,0.65,1,0,0.19,0.1,0,0,0,1,0.81,0.9,1,1,0
"684","Star_Trek_-_The_Next_Generation_1x04_-_Code_of_Honor"," 684"," 765","2011","sci-fi","action","","n","n"," 3.1000000","5.747390e+00","0.7560976",0,0.82,0.73,0.82,0.62,1,0,0,0.38,0.33,0,0,1,1,0.62,0.67,1,0
"685","Star_Trek_-_The_Next_Generation_1x05_-_Haven_aka_Eye_of_The_Beholder"," 685"," 766","2011","sci-fi","action","","n","n"," 2.9000000","1.600546e+01","0.7435897",0,0.8,0.7,0.7,0.78,1,0,1,0.5,0.25,1,0,0,0,0.5,0.75,0,0
"686","Star_Trek_-_The_Next_Generation_1x06_-_Where_None_Have_Gone_Before"," 686"," 767","2011","sci-fi","action","","n","n"," 2.7647059","1.126070e+01","0.7343750",0,0.69,0.81,0.69,0.75,1,0,0,0,0,0,0,1,1,1,1,1,0
"687","Star_Trek_-_The_Next_Generation_1x07_-_The_Last_Outpost"," 687"," 768","2011","sci-fi","action","","n","n"," 0.8947368","1.563505e+00","0.4722222",0,0.44,0.78,0.33,0.33,1,0,0,0,0,0,0,0,1,1,1,1,1
"688","Star_Trek_-_The_Next_Generation_1x08_-_Lonely_Among_Us"," 688"," 769","2011","sci-fi","action","","n","n"," 2.3500000","1.269748e+01","0.7014925",0,0.71,0.76,0.76,0.56,1,0,0.11,0.25,0.27,0,0,1,0.89,0.75,0.73,1,0
"689","Star_Trek_-_The_Next_Generation_1x09_-_Justice"," 689"," 770","2011","sci-fi","action","","n","n"," 1.1111111","2.782500e+00","0.5263158",0,0.4,0.6,0.6,0.5,1,0,0.29,0.57,0.25,0.33,0,1,0.71,0.43,0.75,0.67,0
"690","Star_Trek_-_The_Next_Generation_1x10_-_The_Battle"," 690"," 771","2011","sci-fi","action","","n","n"," 3.5000000","1.421596e+01","0.7777778",0,0.79,0.86,0.71,0.75,1,0,0.17,0.71,0.44,0.17,0,1,0.83,0.29,0.56,0.83,0
"691","Star_Trek_-_The_Next_Generation_2x10_-_The_Dauphin"," 691"," 797","2011","sci-fi","action","","n","n"," 5.7142857","1.117406e+01","0.8510638",0,0.75,1,0.92,0.73,1,0,0.17,0.6,0.38,0.5,0,1,0.83,0.4,0.62,0.5,0
"692","Star_Trek_-_The_Next_Generation_2x11_-_Contagion"," 692"," 798","2011","sci-fi","action","","n","n"," 5.6666667","1.392063e+01","0.8500000",0,0.7,0.8,1,0.9,1,0,0,0,0,0,0,1,1,1,1,1,0
"693","Star_Trek_-_The_Next_Generation_2x12_-_The_Royale"," 693"," 799","2011","sci-fi","action","","n","n"," 3.6666667","7.180822e+00","0.7857143",0,0.82,0.91,0.73,0.67,1,0,0,0,0.5,0,0,1,1,1,0.5,1,0
"694","Star_Trek_-_The_Next_Generation_2x13_-_Time_Squared"," 694"," 800","2011","sci-fi","action","","n","n"," 2.5000000","7.481962e+00","0.7142857",0,0.79,0.72,0.67,0.65,1,0,0.09,0,0,0,0,1,0.91,1,1,1,1
"695","Star_Trek_-_The_Next_Generation_2x14_-_The_Icarus_Factor"," 695"," 801","2011","sci-fi","action","","n","n"," 7.2500000","1.226300e+01","0.8787879",0,0.89,0.89,0.89,0.83,1,0,0,0.25,0.22,0,0,1,1,0.75,0.78,1,0
"696","Star_Trek_-_The_Next_Generation_2x15_-_Pen_Pals"," 696"," 802","2011","sci-fi","action","","n","n"," 2.4615385","4.353175e+00","0.7111111",0,0.75,0.58,0.75,0.78,1,0,0.29,0.14,0.17,0,0,1,0.71,0.86,0.83,1,0
"697","Star_Trek_-_The_Next_Generation_2x16_-_Q_Who"," 697"," 803","2012","sci-fi","action","","n","n"," 1.8620690","9.731132e+00","0.6506024",0,0.76,0.67,0.67,0.5,0,0,0,0,0,0,0,1,1,1,1,1,1
"698","Star_Trek_-_The_Next_Generation_2x17_-_Samaritan_Snare"," 698"," 804","2012","sci-fi","action","","n","n"," 2.4347826","8.365678e+00","0.7088608",0,0.65,0.65,0.76,0.75,1,0,0,0,0.29,0.08,0,1,1,1,0.71,0.92,0
"699","Star_Trek_-_The_Next_Generation_2x18_-_Up_the_Long_Ladder"," 699"," 805","2012","sci-fi","action","","n","n"," 3.1666667","1.108224e+01","0.7600000",0,0.62,0.85,0.77,0.82,1,0,0,0.2,0,0,0,1,1,0.8,1,1,0
"700","Star_Trek_-_The_Next_Generation_2x19_-_Manhunt"," 700"," 806","2012","sci-fi","action","","n","n"," 6.4285714","1.396029e+01","0.8653846",0,0.69,1,0.85,0.92,1,0,0.17,0.55,0.4,0.1,0,1,0.83,0.45,0.6,0.9,0
"701","Star_Trek_-_The_Next_Generation_2x20_-_The_Emissary"," 701"," 807","2012","sci-fi","action","","n","n"," 2.2857143","2.523490e+01","0.6956522",1,0.5,0.67,0.92,0.7,1,1,0,0,0.25,0.25,0,0,1,1,0.75,0.75,0
"702","Star_Trek_-_The_Next_Generation_2x21_-_Peak_Performance"," 702"," 808","2012","sci-fi","action","","n","n"," 4.6000000","1.129129e+01","0.8214286",0,0.71,0.93,0.93,0.71,1,0,0.07,0,0.21,0,0,1,0.93,1,0.79,1,1
"703","Star_Trek_-_The_Next_Generation_2x22_-_Shades_of_Gray"," 703"," 809","2012","sci-fi","action","","n","n"," 1.7931034","3.232500e+00","0.6419753",0,0.62,0.86,0.67,0.39,0,0,0,0.27,0.22,0,0,1,1,0.73,0.78,1,1
"704","State_Of_Affairs_1x01_-_Pilot"," 704"," 862","2012","crime","drama","","y","y"," 4.3000000","1.013433e+01","0.8113208",1,0.86,0.86,0.71,0.82,1,1,0.08,0.44,0.2,0.27,1,0,0.92,0.56,0.8,0.73,0
"705","State_Of_Georgia_1x01_-_Pilot"," 705"," 863","2012","comedy","","","y","y"," 5.5000000","8.082656e+00","0.8461538",1,1,0.71,0.88,0.6,0,0,0,0.8,0.86,0,0,1,1,0.2,0.14,1,0
"706","Suburgatory_1x01_-_Pilot"," 706"," 864","2012","comedy","","","y","y"," 2.5000000","2.962172e+00","0.7142857",1,0.56,0.67,0.8,0.75,1,0,1,0.5,0.5,1,1,0,0,0.5,0.5,0,0
"707","Suits_1x01_-_Pilot"," 707"," 865","2012","drama","comedy","","y","y","10.8888889","1.355139e+01","0.9158879",1,0.9,0.89,0.81,0.82,1,0,0.42,0.52,0.11,0.37,0,1,0.58,0.48,0.89,0.63,1
"708","Suits_1x07_-_Play_the_Man"," 708"," 866","2012","drama","comedy","","n","n","10.6666667","1.094455e+01","0.9142857",0,0.9,0.8,1,0.75,1,0,0.2,0.29,0.62,0.12,0,1,0.8,0.71,0.38,0.88,1
"709","Sullivan_and_Son_1x01_-_Pilot"," 709"," 867","2013","comedy","","","y","y"," 9.0000000","1.599723e+01","0.9000000",1,0.75,0.75,0.67,1,1,1,1,1,0,NA,0,0,0,0,1,NA,0
"710","Super_Fun_Night_1x01_-_Pilot"," 710"," 868","2013","comedy","","","y","y"," 0.8750000","8.385361e-01","0.4666667",0,0.83,0.42,0.17,0.44,1,1,0.5,0,0.1,0.83,1,0,0.5,1,0.9,0.17,0
"711","Supernatural_1x01_-_Pilot"," 711"," 869","2013","fantasy","horror","drama","y","y"," 0.9777778","2.167240e+00","0.4943820",0,0.61,0.52,0.33,0.52,1,0,0.88,0.27,0.75,0.89,1,0,0.12,0.73,0.25,0.11,0
"712","Supernatural_9x20_-_Bloodlines"," 712"," 870","2013","fantasy","horror","drama","n","n"," 1.5555556","2.421344e+00","0.6086957",0,0.61,0.67,0.56,0.56,1,0,0.33,0.76,0.88,0.67,0,0,0.67,0.24,0.12,0.33,0
"713","Surviving_Jack_1x01_-_Pilot"," 713"," 872","2013","comedy","","","y","y"," 2.2857143","2.726797e+00","0.6956522",1,0.75,0.56,0.75,0.67,1,1,0.83,0.75,0.86,1,1,0,0.17,0.25,0.14,0,0
"714","Survivors_1x01"," 714"," 873","2013","sci-fi","drama","","n","y"," 1.2950820","1.573172e+00","0.5642857",0,0.78,0.67,0.42,0.39,1,0,0.44,0.29,0.85,0.12,0,1,0.56,0.71,0.15,0.88,0
"715","Switched_At_Birth_1x01_-_Pilot"," 715"," 874","2013","drama","","","y","y"," 1.6250000","2.030251e+00","0.6190476",0,0.81,0.53,0.62,0.53,0,0,0.65,0.64,0.12,0.89,1,0,0.35,0.36,0.88,0.11,0
"716","Teen_Wolf_1x01_-_Pilot"," 716"," 875","2013","fantasy","horror","drama","y","y"," 1.0000000","9.897541e-01","0.5000000",0,0.29,0.71,0.57,0.43,1,1,1,0.55,0.57,1,1,0,0,0.45,0.43,0,0
"717","Teen_Wolf_1x01_-_Wolf_Moon"," 717"," 876","2013","fantasy","horror","drama","n","y"," 0.6428571","6.674347e-01","0.3913043",0,0.33,0.67,0.46,0.1,1,1,0.57,0.22,1,1,0,0,0.43,0.78,0,0,0
"718","Teen_Wolf_1x02_-_Second_Chance_at_First_Line"," 718"," 877","2013","fantasy","horror","drama","n","n"," 1.8181818","1.234071e+00","0.6451613",0,0.88,0.88,0.38,0.5,1,0,0.14,0.14,0,0.25,0,1,0.86,0.86,1,0.75,1
